date,close,volume,company,price_change,volume_change,high_low_ratio,target,headline,news_count
2025-04-29,16.71,7769600,Infosys,0.0138,0.0295,1.0167,1,Infosys market update,1.0
2025-04-30,16.74,7085500,Infosys,0.0017,-0.088,1.0191,0,Infosys market update,1.0
2025-05-02,17.0,8940500,Infosys,0.0159,0.1532,1.0084,0,Infosys market update,1.0
2025-05-05,16.97,5659500,Infosys,-0.0017,-0.367,1.0078,0,Infosys market update,1.0
2025-05-06,16.9,8333400,Infosys,-0.0045,0.4725,1.0141,0,Infosys market update,1.0
2025-05-07,16.84,5479000,Infosys,-0.0034,-0.3425,1.0074,0,Infosys market update,1.0
2025-05-08,16.63,11433300,Infosys,-0.0124,1.0867,1.0183,0,Infosys market update,1.0
2025-05-12,17.73,16249500,Infosys,0.0663,0.8802,1.0227,0,Infosys market update,1.0
2025-05-13,17.48,8599700,Infosys,-0.0145,-0.4708,1.0099,1,Infosys market update,1.0
2025-05-14,17.55,8648200,Infosys,0.0044,0.0056,1.0082,1,Infosys market update,1.0
2025-05-15,17.8,8079100,Infosys,0.0141,-0.0658,1.0097,0,Infosys market update,1.0
2025-05-16,17.41,12914100,Infosys,-0.0219,0.5985,1.016,1,Infosys market update,1.0
2025-05-19,17.43,9394400,Infosys,0.0011,-0.2725,1.0166,0,Infosys market update,1.0
2025-05-20,17.34,7065500,Infosys,-0.0049,-0.2479,1.0077,0,Infosys market update,1.0
2025-05-21,17.27,7863200,Infosys,-0.0044,0.1129,1.0149,0,Infosys market update,1.0
2025-05-22,17.15,8345000,Infosys,-0.0066,0.0613,1.0185,1,Infosys market update,1.0
2025-05-23,17.22,10086500,Infosys,0.0039,0.2087,1.0145,1,Infosys market update,1.0
2025-05-27,17.58,9014400,Infosys,0.021,-0.1063,1.0131,0,Infosys market update,1.0
2025-05-28,17.46,6625900,Infosys,-0.007,-0.265,1.0071,1,Infosys market update,1.0
2025-05-29,17.55,8526600,Infosys,0.0054,0.2869,1.0109,0,Infosys market update,1.0
2025-05-30,17.54,12638500,Infosys,-0.0007,0.4822,1.0105,0,Infosys market update,1.0
2025-06-03,17.4,11219600,Infosys,-0.0082,0.3238,1.0106,0,Infosys market update,1.0
2025-06-04,17.21,7541700,Infosys,-0.0105,-0.3278,1.0157,1,Infosys market update,1.0
2025-06-05,17.29,9590900,Infosys,0.0045,0.2717,1.0084,1,Infosys market update,1.0
2025-06-06,17.55,6425900,Infosys,0.0151,-0.33,1.0061,1,Infosys market update,1.0
2025-06-09,17.64,5386700,Infosys,0.0049,-0.1617,1.0077,1,Infosys market update,1.0
2025-06-10,17.85,9545800,Infosys,0.012,0.7721,1.0119,1,Infosys market update,1.0
2025-06-11,17.95,15531200,Infosys,0.0054,0.627,1.0177,0,Infosys market update,1.0
2025-06-12,17.9,11362600,Infosys,-0.0027,-0.2684,1.0131,0,Infosys market update,1.0
2025-06-13,17.76,10471900,Infosys,-0.0075,-0.0784,1.0103,1,Infosys market update,1.0
2025-06-16,18.08,9604100,Infosys,0.0179,-0.0829,1.0064,0,Infosys market update,1.0
2025-06-17,18.0,10128900,Infosys,-0.0043,0.0546,1.0102,0,Infosys market update,1.0
2025-06-18,17.77,10915900,Infosys,-0.0129,0.0777,1.0125,0,Infosys market update,1.0
2025-06-20,17.05,37327100,Infosys,-0.0407,2.4195,1.039,1,Infosys market update,1.0
2025-06-23,17.45,15272800,Infosys,0.0238,-0.5908,1.0151,1,Infosys market update,1.0
2025-06-24,17.65,8763700,Infosys,0.011,-0.4262,1.0088,1,Infosys market update,1.0
2025-06-25,17.85,10846500,Infosys,0.0115,0.2377,1.0081,1,Infosys market update,1.0
2025-06-26,17.94,14327700,Infosys,0.0049,0.321,1.0081,0,Infosys market update,1.0
2025-06-27,17.86,13502100,Infosys,-0.0043,-0.0576,1.0136,1,Infosys market update,1.0
2025-06-30,17.87,12743100,Infosys,0.0005,-0.0562,1.0054,1,Infosys market update,1.0
2025-07-01,18.23,15010100,Infosys,0.02,0.1779,1.0226,0,Infosys market update,1.0
2025-07-02,18.21,9428300,Infosys,-0.0011,-0.3719,1.0118,1,Infosys market update,1.0
2025-07-03,18.28,4267300,Infosys,0.0042,-0.5474,1.0064,0,Infosys market update,1.0
2025-07-07,18.15,8790400,Infosys,-0.0074,1.0599,1.0107,1,Infosys market update,1.0
2025-07-08,18.22,10832400,Infosys,0.0037,0.2323,1.0128,0,Infosys market update,1.0
2025-07-09,18.15,13092800,Infosys,-0.0037,0.2087,1.015,0,Infosys market update,1.0
2025-07-10,17.45,27407300,Infosys,-0.0383,1.0933,1.0199,1,Infosys market update,1.0
2025-07-11,17.54,16461200,Infosys,0.005,-0.3994,1.0094,0,Infosys market update,1.0
2025-07-14,17.37,14495200,Infosys,-0.0099,-0.1194,1.0123,1,Infosys market update,1.0
2025-07-15,17.57,14013600,Infosys,0.0117,-0.0332,1.0066,1,Infosys market update,1.0
2025-07-16,17.84,15715300,Infosys,0.0154,0.1214,1.0093,0,Infosys market update,1.0
2025-07-17,17.81,13528000,Infosys,-0.0016,-0.1392,1.0131,0,Infosys market update,1.0
2025-07-18,17.56,9706800,Infosys,-0.0141,-0.2825,1.0132,0,Infosys market update,1.0
2025-07-21,17.54,11469300,Infosys,-0.0011,0.1816,1.0094,1,Infosys market update,1.0
2025-07-22,17.61,18870500,Infosys,0.0038,0.6453,1.011,1,Infosys market update,1.0
2025-07-23,17.79,24739700,Infosys,0.0104,0.311,1.0234,0,Infosys market update,1.0
2025-07-24,17.05,14675700,Infosys,-0.0417,-0.4068,1.0165,0,Infosys market update,1.0
2025-07-25,16.75,19087800,Infosys,-0.0175,0.3006,1.0122,0,Infosys market update,1.0
2025-07-28,16.55,21715200,Infosys,-0.0121,0.1376,1.0164,1,Infosys market update,1.0
2025-07-29,16.6,11563700,Infosys,0.0029,-0.4675,1.0105,0,Infosys market update,1.0
2025-07-30,16.35,13278800,Infosys,-0.0151,0.1483,1.0142,0,Infosys market update,1.0
2025-07-31,16.12,15926400,Infosys,-0.0136,0.1994,1.0186,0,Infosys market update,1.0
2025-08-01,15.82,20078400,Infosys,-0.0185,0.2607,1.0171,1,Infosys market update,1.0
2025-08-04,15.89,18306000,Infosys,0.0043,-0.0883,1.0146,0,Infosys market update,1.0
2025-08-05,15.62,22539900,Infosys,-0.017,0.2313,1.0185,0,Infosys market update,1.0
2025-08-06,15.5,16992500,Infosys,-0.008,-0.2461,1.0138,0,Infosys market update,1.0
2025-08-07,15.45,19616500,Infosys,-0.0031,0.1544,1.0219,0,Infosys market update,1.0
2025-08-08,15.42,13909900,Infosys,-0.0019,-0.2909,1.01,0,Infosys market update,1.0
2025-08-11,15.41,20161800,Infosys,-0.0006,0.4495,1.0157,1,Infosys market update,1.0
2025-08-12,15.5,18403100,Infosys,0.0056,-0.0872,1.0132,1,Infosys market update,1.0
2025-08-13,15.8,27608700,Infosys,0.0193,0.5002,1.0211,0,Infosys market update,1.0
2025-08-14,15.78,18675100,Infosys,-0.0012,-0.3236,1.0186,1,Infosys market update,1.0
2025-08-15,15.97,9000900,Infosys,0.0122,-0.518,1.0159,0,Infosys market update,1.0
2025-08-18,15.82,11116100,Infosys,-0.0091,0.235,1.0105,1,Infosys market update,1.0
2025-08-19,16.01,18923300,Infosys,0.0116,0.7023,1.0134,1,Infosys market update,1.0
2025-08-20,16.4,22949600,Infosys,0.0247,0.2128,1.013,1,Infosys market update,1.0
2025-08-21,16.44,19974100,Infosys,0.0024,-0.1297,1.0101,1,Infosys market update,1.0
2025-08-22,16.72,33953400,Infosys,0.017,0.6999,1.0236,0,Infosys market update,1.0
2025-08-25,16.71,17187400,Infosys,-0.0006,-0.4938,1.0087,0,Infosys market update,1.0
2025-08-26,16.61,14770200,Infosys,-0.0063,-0.1406,1.0117,1,Infosys market update,1.0
2025-08-27,16.74,10264900,Infosys,0.0081,-0.305,1.0134,0,Infosys market update,1.0
2025-08-28,16.39,28336300,Infosys,-0.0207,1.7605,1.0089,0,Infosys market update,1.0
2025-08-29,16.22,17333200,Infosys,-0.0106,-0.3883,1.0144,1,Infosys market update,1.0
2025-09-02,16.29,13503100,Infosys,0.0042,-0.221,1.012,0,Infosys market update,1.0
2025-09-03,16.05,19263600,Infosys,-0.0148,0.4266,1.0212,0,Infosys market update,1.0
2025-09-04,16.0,15167700,Infosys,-0.003,-0.2126,1.0197,0,Infosys market update,1.0
2025-09-05,15.8,23404000,Infosys,-0.0127,0.543,1.0196,1,Infosys market update,1.0
2025-09-08,16.19,25547900,Infosys,0.025,0.0916,1.0188,1,Infosys market update,1.0
2025-09-09,16.4,14879900,Infosys,0.0131,-0.4176,1.0124,0,Infosys market update,1.0
2025-09-10,16.37,17812800,Infosys,-0.0018,0.1971,1.0201,1,Infosys market update,1.0
2025-09-11,16.46,30237600,Infosys,0.0053,0.6975,1.035,0,Infosys market update,1.0
2025-09-12,16.36,12966900,Infosys,-0.0064,-0.5712,1.0101,0,Infosys market update,1.0
2025-09-15,16.32,18852800,Infosys,-0.0024,0.4539,1.0154,1,Infosys market update,1.0
2025-09-16,16.45,17749400,Infosys,0.0083,-0.0585,1.0118,1,Infosys market update,1.0
2025-09-17,17.05,32050800,Infosys,0.0363,0.8057,1.0337,0,Infosys market update,1.0
2025-09-18,16.94,13245800,Infosys,-0.0062,-0.5867,1.0092,0,Infosys market update,1.0
2025-09-19,16.36,54720200,Infosys,-0.0341,3.1311,1.0844,1,Infosys market update,1.0
2025-09-22,16.54,14994200,Infosys,0.0106,-0.726,1.0232,0,Infosys market update,1.0
2025-09-23,16.28,11524400,Infosys,-0.0157,-0.2314,1.0154,1,Infosys market update,1.0
2025-09-24,16.42,17049600,Infosys,0.0089,0.4794,1.0131,0,Infosys market update,1.0
2025-09-25,15.95,17831200,Infosys,-0.0288,0.0458,1.0224,0,Infosys market update,1.0
2025-09-26,15.93,19463500,Infosys,-0.0012,0.0915,1.0147,0,Infosys market update,1.0
2025-09-29,15.74,19370300,Infosys,-0.0121,-0.0048,1.016,0,Infosys market update,1.0
2025-09-30,15.69,13331200,Infosys,-0.0031,-0.3118,1.0142,1,Infosys market update,1.0
2025-10-01,15.79,15899200,Infosys,0.0061,0.1926,1.0117,0,Infosys market update,1.0
2025-10-02,15.57,13738800,Infosys,-0.0134,-0.1359,1.025,1,Infosys market update,1.0
2025-10-03,15.65,15110100,Infosys,0.005,0.0998,1.0112,1,Infosys market update,1.0
2025-10-06,16.09,21090500,Infosys,0.0283,0.3958,1.0201,0,Infosys market update,1.0
2025-10-07,15.81,15178500,Infosys,-0.018,-0.2803,1.0129,1,Infosys market update,1.0
2025-10-08,16.14,13231300,Infosys,0.0214,-0.1283,1.0121,1,Infosys market update,1.0
2025-10-09,16.45,21105900,Infosys,0.0191,0.5951,1.0178,0,Infosys market update,1.0
2025-10-10,15.99,15132700,Infosys,-0.0281,-0.283,1.0296,1,Infosys market update,1.0
2025-10-13,16.18,9959800,Infosys,0.0121,-0.3418,1.0132,0,Infosys market update,1.0
2025-10-14,15.89,19181600,Infosys,-0.0179,0.9259,1.0177,0,Infosys market update,1.0
2025-10-15,15.85,23613300,Infosys,-0.0024,0.231,1.014,0,Infosys market update,1.0
2025-10-16,15.5,30758900,Infosys,-0.0225,0.3026,1.0297,1,Infosys market update,1.0
2025-10-17,15.75,12874600,Infosys,0.0162,-0.5814,1.0155,1,Infosys market update,1.0
2025-10-20,16.31,19872900,Infosys,0.0355,0.5436,1.0349,1,Infosys market update,1.0
2025-10-21,16.79,24526800,Infosys,0.0296,0.2342,1.0413,1,Infosys market update,1.0
2025-10-22,16.85,23013100,Infosys,0.0034,-0.0617,1.0109,1,Infosys market update,1.0
2025-10-23,16.9,14138800,Infosys,0.0034,-0.3856,1.0173,0,Infosys market update,1.0
2025-10-24,16.86,8492500,Infosys,-0.0029,-0.3993,1.0103,0,Infosys market update,1.0
2025-10-27,16.68,11499700,Infosys,-0.0105,0.3541,1.0225,0,Infosys market update,1.0
2025-10-28,16.53,15833300,Infosys,-0.0088,0.3768,1.013,0,Infosys market update,1.0
2025-10-29,16.52,13848200,Infosys,-0.0006,-0.1254,1.0244,0,Infosys market update,1.0
2025-10-30,16.29,14127400,Infosys,-0.0142,0.0202,1.0133,0,Infosys market update,1.0
2025-10-31,16.22,13459400,Infosys,-0.0042,-0.0473,1.0152,0,Infosys market update,1.0
2025-11-03,16.06,12273800,Infosys,-0.0097,-0.0881,1.0202,0,Infosys market update,1.0
2025-11-04,15.96,10752700,Infosys,-0.0067,-0.1239,1.008,1,Infosys market update,1.0
2025-11-05,16.07,9322900,Infosys,0.0074,-0.133,1.011,0,Infosys market update,1.0
2025-11-06,15.84,10341600,Infosys,-0.0146,0.1093,1.0173,1,Infosys market update,1.0
2025-11-07,16.15,8094500,Infosys,0.0198,-0.2173,1.0148,1,Infosys market update,1.0
2025-11-10,16.41,9889900,Infosys,0.0158,0.2218,1.0162,1,Infosys market update,1.0
2025-11-11,16.65,9370300,Infosys,0.0149,-0.0525,1.0124,1,Infosys market update,1.0
2025-11-12,16.73,10919500,Infosys,0.0047,0.1653,1.0135,0,Infosys market update,1.0
2025-11-13,16.6,10304900,Infosys,-0.0076,-0.0563,1.013,0,Infosys market update,1.0
2025-11-14,16.3,11248600,Infosys,-0.0183,0.0916,1.0097,1,Infosys market update,1.0
2025-11-17,16.42,10426600,Infosys,0.0072,-0.0731,1.0138,1,Infosys market update,1.0
2025-11-18,16.59,14371300,Infosys,0.0107,0.3783,1.0229,1,Infosys market update,1.0
2025-11-19,16.94,7807700,Infosys,0.0212,-0.4567,1.0081,0,Infosys market update,1.0
2025-11-20,16.77,12455000,Infosys,-0.0104,0.5952,1.0165,1,Infosys market update,1.0
2025-11-21,17.33,16657000,Infosys,0.0333,0.3374,1.0386,0,Infosys market update,1.0
2025-11-24,16.9,12775000,Infosys,-0.0243,-0.2331,1.0185,1,Infosys market update,1.0
2025-11-25,16.91,10433200,Infosys,0.0006,-0.1833,1.0164,1,Infosys market update,1.0
2025-11-26,17.05,8260000,Infosys,0.0081,-0.2083,1.0202,1,Infosys market update,1.0
2025-11-28,17.11,3688900,Infosys,0.0034,-0.5534,1.0115,0,Infosys market update,1.0
2025-12-01,17.08,5508400,Infosys,-0.0017,0.4932,1.0103,0,Infosys market update,1.0
2025-12-02,17.04,6642800,Infosys,-0.0023,0.2059,1.0098,1,Infosys market update,1.0
2025-12-03,17.29,7412700,Infosys,0.0144,0.1159,1.012,1,Infosys market update,1.0
2025-12-04,17.9,18299700,Infosys,0.0357,1.4687,1.0298,0,Infosys market update,1.0
2025-12-05,17.69,9198300,Infosys,-0.012,-0.4974,1.0111,0,Infosys market update,1.0
2025-12-08,17.35,7209500,Infosys,-0.0194,-0.2162,1.0209,1,Infosys market update,1.0
2025-12-09,17.37,16529000,Infosys,0.0017,1.2927,1.0164,1,Infosys market update,1.0
2025-12-10,17.69,10143600,Infosys,0.018,-0.3863,1.0289,0,Infosys market update,1.0
2025-12-11,17.42,12986500,Infosys,-0.0149,0.2803,1.0124,0,Infosys market update,1.0
2025-12-12,17.4,7955900,Infosys,-0.0011,-0.3874,1.013,0,Infosys market update,1.0
2025-12-16,17.39,14058800,Infosys,-0.0006,0.7375,1.0125,1,Infosys market update,1.0
2025-12-17,17.83,15974900,Infosys,0.0253,0.1363,1.0229,1,Infosys market update,1.0
2025-12-18,18.77,29526500,Infosys,0.0527,0.8483,1.0604,1,Infosys market update,1.0
2025-12-19,19.79,118705800,Infosys,0.0542,3.0203,1.5798,0,Infosys market update,1.0
2025-12-22,18.75,23938800,Infosys,-0.0524,-0.7983,1.0543,0,Infosys market update,1.0
2025-12-23,18.18,13291700,Infosys,-0.0308,-0.4448,1.0287,1,Infosys market update,1.0
2025-12-24,18.27,13262500,Infosys,0.0054,-0.0022,1.0152,1,Infosys market update,1.0
2025-12-26,18.39,6204000,Infosys,0.0064,-0.5322,1.0167,0,Infosys market update,1.0
2025-12-29,18.04,6075600,Infosys,-0.0192,-0.0207,1.0153,0,Infosys market update,1.0
2025-12-30,17.66,6867400,Infosys,-0.0212,0.1303,1.0194,0,Infosys market update,1.0
2025-12-31,17.44,4524100,Infosys,-0.0122,-0.3412,1.018,1,Infosys market update,1.0
2026-01-02,17.77,8327700,Infosys,0.0185,0.8407,1.0161,0,Infosys market update,1.0
2026-01-05,17.31,16098800,Infosys,-0.0259,0.9332,1.0243,1,Infosys market update,1.0
2026-01-06,17.72,11906900,Infosys,0.0238,-0.2604,1.0219,1,Infosys market update,1.0
2026-01-07,17.84,8960000,Infosys,0.0072,-0.2475,1.0209,0,Infosys market update,1.0
2026-01-08,17.66,7461600,Infosys,-0.0104,-0.1672,1.0145,0,Infosys market update,1.0
2026-01-09,17.45,6356300,Infosys,-0.0116,-0.1481,1.0226,0,Infosys market update,1.0
2026-01-12,17.42,12811600,Infosys,-0.0017,1.0156,1.0165,0,Infosys market update,1.0
2026-01-13,17.15,19913500,Infosys,-0.0157,0.5543,1.0195,1,Infosys market update,1.0
2026-01-14,18.94,37606900,Infosys,0.1045,0.8885,1.0764,0,Infosys market update,1.0
2026-01-15,18.42,19077800,Infosys,-0.0274,-0.4927,1.0324,0,Infosys market update,1.0
2026-01-16,18.24,12792700,Infosys,-0.0101,-0.3294,1.0178,0,Infosys market update,1.0
2026-01-20,17.82,8885400,Infosys,-0.0225,-0.3054,1.0198,1,Infosys market update,1.0
2026-01-21,17.92,9311900,Infosys,0.0055,0.048,1.0211,0,Infosys market update,1.0
2026-01-22,17.9,7346300,Infosys,-0.0011,-0.2111,1.0176,0,Infosys market update,1.0
2026-01-23,17.85,4347600,Infosys,-0.0027,-0.4082,1.0149,1,Infosys market update,1.0
2026-01-26,18.16,5162400,Infosys,0.017,0.1874,1.0258,0,Infosys market update,1.0
2026-01-27,17.86,7960200,Infosys,-0.0162,0.542,1.0314,0,Infosys market update,1.0
2026-01-28,17.55,8729200,Infosys,-0.0175,0.0966,1.0179,0,Infosys market update,1.0
2026-01-29,17.37,15133900,Infosys,-0.01,0.7337,1.03,0,Infosys market update,1.0
2026-01-30,17.21,17190500,Infosys,-0.0096,0.1359,1.0143,1,Infosys market update,1.0
2026-02-02,17.95,14203800,Infosys,0.0432,-0.1737,1.0449,0,Infosys market update,1.0
2026-02-03,16.95,29449200,Infosys,-0.0556,1.0733,1.0617,0,Infosys market update,1.0
2026-02-04,16.39,32385600,Infosys,-0.0335,0.0997,1.0437,1,Infosys market update,1.0
2026-02-05,16.44,13642800,Infosys,0.0036,-0.5787,1.0267,1,Infosys market update,1.0
2026-02-06,16.48,14622500,Infosys,0.0024,0.0718,1.023,0,Infosys market update,1.0
2026-02-09,15.96,10278200,Infosys,-0.0315,-0.2971,1.0228,1,Infosys market update,1.0
2026-02-10,16.26,9978100,Infosys,0.0184,-0.0292,1.0182,0,Infosys market update,1.0
2026-02-11,15.43,12472900,Infosys,-0.0512,0.25,1.0305,0,Infosys market update,1.0
2026-02-12,13.91,32387500,Infosys,-0.0984,1.5966,1.0761,1,Infosys market update,1.0
2026-02-13,14.41,19838300,Infosys,0.0359,-0.3875,1.0318,1,Infosys market update,1.0
2026-02-17,14.44,23069500,Infosys,0.002,0.1629,1.0453,1,Infosys market update,1.0
2026-02-18,14.73,14666600,Infosys,0.0203,-0.3642,1.0307,0,Infosys market update,1.0
2026-02-19,14.24,18068200,Infosys,-0.0332,0.2319,1.0285,1,Infosys market update,1.0
2026-02-20,14.34,15845900,Infosys,0.0069,-0.123,1.0219,0,Infosys market update,1.0
2026-02-23,13.62,23772100,Infosys,-0.0505,0.5002,1.0436,0,Infosys market update,1.0
2026-02-24,13.55,25141200,Infosys,-0.005,0.0576,1.0366,1,Infosys market update,1.0
2026-02-25,13.94,28804500,Infosys,0.0289,0.1457,1.0468,1,Infosys market update,1.0
2026-02-26,14.39,19283300,Infosys,0.0323,-0.3305,1.0365,0,Infosys market update,1.0
2026-02-27,14.13,16921500,Infosys,-0.0177,-0.1225,1.0322,0,Infosys market update,1.0
2026-03-02,13.89,10539300,Infosys,-0.0173,-0.3772,1.025,1,Infosys market update,1.0
2026-03-03,13.92,11463100,Infosys,0.0021,0.0877,1.0325,1,Infosys market update,1.0
2026-03-04,14.03,20009500,Infosys,0.0077,0.7456,1.0233,1,Infosys market update,1.0
2026-03-05,14.1,14782300,Infosys,0.0049,-0.2612,1.0254,1,Infosys market update,1.0
2026-03-06,14.13,15217400,Infosys,0.0028,0.0294,1.0327,0,Infosys market update,1.0
2026-03-09,14.11,14572800,Infosys,-0.0014,-0.0424,1.0219,0,Infosys market update,1.0
2026-03-10,13.74,17286900,Infosys,-0.0264,0.1862,1.0376,0,Infosys market update,1.0
2026-03-11,13.58,15353300,Infosys,-0.0121,-0.1119,1.0346,0,Infosys market update,1.0
2026-03-12,13.16,16372600,Infosys,-0.031,0.0664,1.0335,0,Infosys market update,1.0
2026-03-13,12.99,10456500,Infosys,-0.0126,-0.3613,1.0279,0,Infosys market update,1.0
2026-03-16,12.98,22523200,Infosys,-0.0008,1.154,1.0167,0,Infosys market update,1.0
2026-03-17,12.92,22008800,Infosys,-0.0045,-0.0228,1.0176,0,Infosys market update,1.0
2026-03-18,12.65,25447600,Infosys,-0.0212,0.1562,1.0559,1,Infosys market update,1.0
2026-03-19,12.77,24317200,Infosys,0.0101,-0.0444,1.0461,1,Infosys market update,1.0
2026-03-20,12.84,100979500,Infosys,0.0054,3.1526,1.0207,1,Infosys market update,1.0
2026-03-23,13.02,15983100,Infosys,0.0137,-0.8417,1.0203,0,Infosys market update,1.0
2026-03-24,12.8,11069900,Infosys,-0.0165,-0.3074,1.0253,1,Infosys market update,1.0
2026-03-25,12.89,11348100,Infosys,0.0069,0.0251,1.048,0,Infosys market update,1.0
2026-03-26,12.88,8750500,Infosys,-0.0008,-0.2289,1.0214,0,Infosys market update,1.0
2026-03-27,12.56,11866900,Infosys,-0.0251,0.3561,1.0322,1,Infosys market update,1.0
2026-03-30,12.97,10980700,Infosys,0.0327,-0.0747,1.0287,1,Infosys market update,1.0
2026-03-31,13.22,16621100,Infosys,0.0196,0.5137,1.0371,0,Infosys market update,1.0
2026-04-01,13.02,14046400,Infosys,-0.0155,-0.1549,1.0325,1,Infosys market update,1.0
2026-04-02,13.45,11172000,Infosys,0.0331,-0.2046,1.0368,0,Infosys market update,1.0
2026-04-06,13.41,9093000,Infosys,-0.0029,-0.1861,1.0147,1,Infosys market update,1.0
2026-04-07,13.66,17202300,Infosys,0.019,0.8918,1.0181,1,Infosys market update,1.0
2026-04-08,13.7,13072700,Infosys,0.0029,-0.2401,1.0367,0,Infosys market update,1.0
2026-04-09,13.47,21081000,Infosys,-0.0171,0.6126,1.0355,0,Infosys market update,1.0
2026-04-10,13.01,19339800,Infosys,-0.0342,-0.0826,1.0362,1,Infosys market update,1.0
2026-04-13,13.67,15023700,Infosys,0.0512,-0.2232,1.0558,0,Infosys market update,1.0
2026-04-14,13.65,14719900,Infosys,-0.0021,-0.0202,1.0296,1,Infosys market update,1.0
2026-04-15,14.01,16260500,Infosys,0.0265,0.1047,1.036,1,Infosys market update,1.0
2026-04-16,14.08,16461800,Infosys,0.0049,0.0124,1.0183,1,Infosys market update,1.0
2026-04-17,14.15,14210800,Infosys,0.0056,-0.1367,1.0201,0,Infosys market update,1.0
2026-04-20,13.91,13034400,Infosys,-0.0173,-0.0828,1.017,0,Infosys market update,1.0
2026-04-21,13.77,19462600,Infosys,-0.0099,0.4932,1.0201,0,Infosys market update,1.0
2026-04-22,13.19,21799500,Infosys,-0.0419,0.1201,1.0335,0,Infosys market update,1.0
2026-04-23,12.67,33431700,Infosys,-0.0401,0.5336,1.0359,0,Infosys market update,1.0
2026-04-24,12.59,22912100,Infosys,-0.0062,-0.3147,1.0379,0,Infosys market update,1.0
2026-04-27,12.02,20410400,Infosys,-0.0451,-0.1092,1.0474,0,Infosys market update,1.0
2026-04-28,11.99,18627200,Infosys,-0.0024,-0.0874,1.023,1,Infosys market update,1.0
2026-04-29,12.08,14906600,Infosys,0.0073,-0.1997,1.0246,1,Infosys market update,1.0
2026-04-30,12.2,13167800,Infosys,0.0097,-0.1166,1.0245,1,Infosys market update,1.0
2026-05-01,12.22,8389800,Infosys,0.0016,-0.3629,1.0202,0,Infosys market update,1.0
2026-05-04,11.98,11735400,Infosys,-0.0192,0.3988,1.0238,1,Infosys market update,1.0
2026-05-05,12.2,10423300,Infosys,0.018,-0.1118,1.0288,1,Infosys market update,1.0
2026-05-06,12.37,16179400,Infosys,0.0144,0.5522,1.0284,0,Infosys market update,1.0
2026-05-07,12.3,11742600,Infosys,-0.0055,-0.2742,1.0217,1,Infosys market update,1.0
2026-05-08,12.56,12856600,Infosys,0.0207,0.0949,1.0372,0,Infosys market update,1.0
2026-05-11,12.04,11768600,Infosys,-0.0413,-0.0846,1.0352,0,Infosys market update,1.0
2026-05-12,11.8,10114300,Infosys,-0.0203,-0.1406,1.0252,0,Infosys market update,1.0
2026-05-13,11.61,12549500,Infosys,-0.0158,0.2408,1.024,0,Infosys market update,1.0
2026-05-14,11.41,11782300,Infosys,-0.0169,-0.0611,1.026,1,Infosys market update,1.0
2026-05-15,11.81,18788100,Infosys,0.0352,0.5946,1.0323,1,Infosys market update,1.0
2026-05-18,12.32,22950900,Infosys,0.0431,0.2216,1.0593,1,Infosys market update,1.0
2026-05-19,12.45,22702700,Infosys,0.0103,-0.0108,1.0591,1,Infosys market update,1.0
2026-05-20,12.5,28776000,Infosys,0.0039,0.2675,1.039,0,Infosys market update,1.0
2026-05-21,12.37,17329800,Infosys,-0.0102,-0.3978,1.0368,1,Infosys market update,1.0
2026-05-22,12.4,19027200,Infosys,0.0024,0.0979,1.0223,0,Infosys market update,1.0
2026-05-26,11.82,22361400,Infosys,-0.0466,0.1752,1.0465,1,Infosys market update,1.0
2026-05-27,12.13,15036500,Infosys,0.0257,-0.3276,1.0306,1,Infosys market update,1.0
2026-05-28,12.43,33405700,Infosys,0.025,1.2216,1.045,0,Infosys market update,1.0
2026-05-29,12.38,27699800,Infosys,-0.0039,-0.1708,1.0324,1,Infosys market update,1.0
2026-06-01,13.13,34182100,Infosys,0.0601,0.234,1.066,0,Infosys market update,1.0
2026-06-02,12.8,23013900,Infosys,-0.0246,-0.3267,1.042,0,Infosys market update,1.0
2026-06-03,12.2,17725700,Infosys,-0.0474,-0.2298,1.0429,1,Infosys market update,1.0
2026-06-04,12.3,14882500,Infosys,0.0088,-0.1604,1.0255,0,Infosys market update,1.0
2026-06-05,12.14,8239600,Infosys,-0.0135,-0.4464,1.0347,0,Infosys market update,1.0
2026-06-08,12.02,12375000,Infosys,-0.0097,0.5019,1.0272,0,Infosys market update,1.0
2026-06-09,11.98,10546600,Infosys,-0.0033,-0.1477,1.0323,0,Infosys market update,1.0
2026-06-10,11.76,11298600,Infosys,-0.0184,0.0713,1.0367,0,Infosys market update,1.0
2026-06-11,11.6,10272500,Infosys,-0.0136,-0.0908,1.0315,1,Infosys market update,1.0
2026-06-12,11.74,7443300,Infosys,0.0121,-0.2754,1.0215,0,Infosys market update,1.0
2026-06-15,11.6,15029000,Infosys,-0.0119,1.0191,1.0478,1,Infosys market update,1.0
2026-06-16,11.97,17804800,Infosys,0.0319,0.1847,1.0228,0,Infosys market update,1.0
2026-06-17,11.7,32500100,Infosys,-0.0226,0.8254,1.0325,0,Infosys market update,1.0
2026-06-18,10.57,63561800,Infosys,-0.0966,0.9557,1.0631,1,Infosys market update,1.0
2026-06-22,10.77,33480500,Infosys,0.0189,-0.4733,1.0444,1,Infosys market update,1.0
2026-06-23,10.79,34590100,Infosys,0.0019,0.0331,1.0232,1,Infosys market update,1.0
