date,close,volume,company,ticker,price_change,volume_change,high_low_ratio,target,headline,news_count,daily_range,price_range_pct
2023-01-19,16.88,4594600,Infosys,INFY,0.0032,-0.2751,1.0091,0,Infosys market update,1.0,0,0.003
2023-01-20,16.85,6126200,Infosys,INFY,-0.0016,0.3333,1.0129,1,Infosys market update,1.0,0,0.0018
2023-01-23,17.1,4319100,Infosys,INFY,0.0144,-0.295,1.0154,0,Infosys market update,1.0,0,0.0148
2023-01-24,16.96,7045800,Infosys,INFY,-0.0079,0.6313,1.0085,0,Infosys market update,1.0,0,0.0082
2023-01-25,16.71,8245400,Infosys,INFY,-0.0148,0.1703,1.0108,1,Infosys market update,1.0,0,0.0147
2023-01-26,17.0,6245500,Infosys,INFY,0.0172,-0.2425,1.0199,0,Infosys market update,1.0,0,0.0174
2023-01-27,16.75,5411100,Infosys,INFY,-0.0148,-0.1336,1.0141,1,Infosys market update,1.0,0,0.0147
2023-01-30,16.77,8848300,Infosys,INFY,0.0016,0.6352,1.0123,1,Infosys market update,1.0,0,0.0012
2023-01-31,16.87,7983100,Infosys,INFY,0.0059,-0.0978,1.014,1,Infosys market update,1.0,0,0.006
2023-02-01,17.07,7845700,Infosys,INFY,0.0117,-0.0172,1.0197,1,Infosys market update,1.0,0,0.0119
2023-02-02,17.51,10416900,Infosys,INFY,0.0258,0.3277,1.0135,0,Infosys market update,1.0,0,0.0258
2023-02-03,17.3,5482200,Infosys,INFY,-0.0118,-0.4737,1.0151,0,Infosys market update,1.0,0,0.012
2023-02-06,16.89,7774000,Infosys,INFY,-0.0239,0.418,1.0128,1,Infosys market update,1.0,0,0.0237
2023-02-07,17.08,6590600,Infosys,INFY,0.0112,-0.1522,1.0209,1,Infosys market update,1.0,0,0.0112
2023-02-08,17.2,5737300,Infosys,INFY,0.0068,-0.1295,1.011,1,Infosys market update,1.0,0,0.007
2023-02-09,17.36,4725100,Infosys,INFY,0.0094,-0.1764,1.015,0,Infosys market update,1.0,0,0.0093
2023-02-10,17.2,11739400,Infosys,INFY,-0.0093,1.4845,1.0184,0,Infosys market update,1.0,0,0.0092
2023-02-13,17.07,5610000,Infosys,INFY,-0.0073,-0.5221,1.0101,1,Infosys market update,1.0,0,0.0076
2023-02-14,17.16,6225500,Infosys,INFY,0.0053,0.1097,1.0153,1,Infosys market update,1.0,0,0.0053
2023-02-15,17.26,8592700,Infosys,INFY,0.0058,0.3802,1.01,0,Infosys market update,1.0,0,0.0058
2023-02-16,17.16,6542000,Infosys,INFY,-0.0057,-0.2387,1.0115,0,Infosys market update,1.0,0,0.0058
2023-02-17,17.12,5695200,Infosys,INFY,-0.0021,-0.1294,1.009,0,Infosys market update,1.0,0,0.0023
2023-02-21,16.86,11326500,Infosys,INFY,-0.0152,0.9888,1.0122,0,Infosys market update,1.0,0,0.0152
2023-02-22,16.71,7887000,Infosys,INFY,-0.009,-0.3037,1.0091,1,Infosys market update,1.0,0,0.0089
2023-02-23,16.78,7433600,Infosys,INFY,0.0043,-0.0575,1.0129,0,Infosys market update,1.0,0,0.0042
2023-02-24,16.45,11821700,Infosys,INFY,-0.0198,0.5903,1.0131,0,Infosys market update,1.0,0,0.0197
2023-02-27,16.3,6270100,Infosys,INFY,-0.0093,-0.4696,1.0094,0,Infosys market update,1.0,0,0.0091
2023-02-28,16.1,7969800,Infosys,INFY,-0.0121,0.2711,1.0067,1,Infosys market update,1.0,0,0.0123
2023-03-01,16.17,4293700,Infosys,INFY,0.0045,-0.4613,1.0123,1,Infosys market update,1.0,0,0.0043
2023-03-02,16.24,6263000,Infosys,INFY,0.0039,0.4586,1.0169,1,Infosys market update,1.0,0,0.0043
2023-03-03,16.32,6765200,Infosys,INFY,0.005,0.0802,1.0145,1,Infosys market update,1.0,0,0.0049
2023-03-06,16.39,7383700,Infosys,INFY,0.0044,0.0914,1.0066,0,Infosys market update,1.0,0,0.0043
2023-03-07,16.35,5435600,Infosys,INFY,-0.0022,-0.2638,1.011,0,Infosys market update,1.0,0,0.0024
2023-03-08,16.3,4737800,Infosys,INFY,-0.0033,-0.1284,1.0089,0,Infosys market update,1.0,0,0.0031
2023-03-09,15.9,6733900,Infosys,INFY,-0.0242,0.4213,1.0209,0,Infosys market update,1.0,0,0.0245
2023-03-10,15.87,6763900,Infosys,INFY,-0.0023,0.0045,1.0182,0,Infosys market update,1.0,0,0.0019
2023-03-13,15.5,13321500,Infosys,INFY,-0.0232,0.9695,1.0318,1,Infosys market update,1.0,0,0.0233
2023-03-14,15.55,7397600,Infosys,INFY,0.0035,-0.4447,1.0157,0,Infosys market update,1.0,0,0.0032
2023-03-15,15.19,14925800,Infosys,INFY,-0.0231,1.0177,1.0161,1,Infosys market update,1.0,0,0.0232
2023-03-16,15.43,7402800,Infosys,INFY,0.0154,-0.504,1.0256,0,Infosys market update,1.0,0,0.0158
2023-03-17,15.16,15611100,Infosys,INFY,-0.0175,1.1088,1.0154,1,Infosys market update,1.0,0,0.0175
2023-03-20,15.19,9583200,Infosys,INFY,0.0024,-0.3861,1.0119,0,Infosys market update,1.0,0,0.002
2023-03-21,15.16,13141400,Infosys,INFY,-0.0024,0.3713,1.0138,0,Infosys market update,1.0,0,0.002
2023-03-22,14.9,8451200,Infosys,INFY,-0.0172,-0.3569,1.0193,1,Infosys market update,1.0,0,0.0172
2023-03-23,15.2,14192500,Infosys,INFY,0.0205,0.6793,1.024,0,Infosys market update,1.0,0,0.0201
2023-03-24,15.08,6230000,Infosys,INFY,-0.0083,-0.561,1.0096,1,Infosys market update,1.0,0,0.0079
2023-03-27,15.27,11983600,Infosys,INFY,0.0131,0.9235,1.0125,0,Infosys market update,1.0,0,0.0126
2023-03-28,15.05,9638200,Infosys,INFY,-0.0147,-0.1957,1.0138,1,Infosys market update,1.0,0,0.0144
2023-03-29,15.22,7848700,Infosys,INFY,0.0113,-0.1857,1.0101,1,Infosys market update,1.0,0,0.0113
2023-03-30,15.38,6290700,Infosys,INFY,0.0106,-0.1985,1.0071,1,Infosys market update,1.0,0,0.0105
2023-03-31,15.65,8384400,Infosys,INFY,0.0175,0.3328,1.0122,0,Infosys market update,1.0,0,0.0176
2023-04-03,15.63,8446400,Infosys,INFY,-0.0011,0.0074,1.0134,0,Infosys market update,1.0,0,0.0013
2023-04-04,15.59,7522300,Infosys,INFY,-0.0029,-0.1094,1.0069,0,Infosys market update,1.0,0,0.0026
2023-04-05,15.55,5559700,Infosys,INFY,-0.0023,-0.2609,1.0116,0,Infosys market update,1.0,0,0.0026
2023-04-06,15.48,6830800,Infosys,INFY,-0.0046,0.2286,1.0128,1,Infosys market update,1.0,0,0.0045
2023-04-10,15.61,9204200,Infosys,INFY,0.0081,0.3475,1.0116,1,Infosys market update,1.0,0,0.0084
2023-04-11,15.66,11708400,Infosys,INFY,0.0035,0.2721,1.0157,0,Infosys market update,1.0,0,0.0032
2023-04-12,15.32,16959200,Infosys,INFY,-0.0218,0.4485,1.0464,0,Infosys market update,1.0,0,0.0217
2023-04-13,13.82,40415000,Infosys,INFY,-0.0978,1.3831,1.0417,0,Infosys market update,1.0,0,0.0979
2023-04-14,13.62,26028600,Infosys,INFY,-0.0143,-0.356,1.0325,1,Infosys market update,1.0,0,0.0145
2023-04-17,13.63,17173000,Infosys,INFY,0.0007,-0.3402,1.0159,0,Infosys market update,1.0,0,0.0007
2023-04-18,13.43,20768400,Infosys,INFY,-0.0151,0.2094,1.0167,0,Infosys market update,1.0,0,0.0147
2023-04-19,13.3,19107300,Infosys,INFY,-0.0094,-0.08,1.0108,1,Infosys market update,1.0,0,0.0097
2023-04-20,13.33,16901400,Infosys,INFY,0.002,-0.1154,1.0135,1,Infosys market update,1.0,0,0.0023
2023-04-21,13.35,6908400,Infosys,INFY,0.0013,-0.5913,1.0081,0,Infosys market update,1.0,0,0.0015
2023-04-24,13.3,11751900,Infosys,INFY,-0.0034,0.7011,1.0102,0,Infosys market update,1.0,0,0.0037
2023-04-25,13.27,14700200,Infosys,INFY,-0.002,0.2509,1.0068,1,Infosys market update,1.0,0,0.0023
2023-04-26,13.33,11181600,Infosys,INFY,0.0041,-0.2394,1.0115,1,Infosys market update,1.0,0,0.0045
2023-04-27,13.74,11606400,Infosys,INFY,0.031,0.038,1.0172,1,Infosys market update,1.0,0,0.0308
2023-04-28,13.95,11666900,Infosys,INFY,0.015,0.0052,1.019,0,Infosys market update,1.0,0,0.0153
2023-05-01,13.9,7691400,Infosys,INFY,-0.0032,-0.3408,1.0065,1,Infosys market update,1.0,0,0.0036
2023-05-02,13.95,10433300,Infosys,INFY,0.0032,0.3565,1.0137,0,Infosys market update,1.0,0,0.0036
2023-05-03,13.8,9372300,Infosys,INFY,-0.0103,-0.1017,1.015,0,Infosys market update,1.0,0,0.0108
2023-05-04,13.73,12316300,Infosys,INFY,-0.0052,0.3141,1.0105,0,Infosys market update,1.0,0,0.0051
2023-05-05,13.69,11268800,Infosys,INFY,-0.0033,-0.085,1.0073,1,Infosys market update,1.0,0,0.0029
2023-05-08,13.7,12112600,Infosys,INFY,0.0007,0.0749,1.0079,1,Infosys market update,1.0,0,0.0007
2023-05-09,13.7,12613800,Infosys,INFY,0.0007,0.0414,1.0053,1,Infosys market update,1.0,0,0.0
2023-05-10,13.73,15541600,Infosys,INFY,0.002,0.2321,1.0105,0,Infosys market update,1.0,0,0.0022
2023-05-11,13.49,15960000,Infosys,INFY,-0.0176,0.0269,1.0127,1,Infosys market update,1.0,0,0.0175
2023-05-12,13.53,10854900,Infosys,INFY,0.0033,-0.3199,1.0087,1,Infosys market update,1.0,0,0.003
2023-05-15,13.77,8921200,Infosys,INFY,0.0172,-0.1781,1.0199,0,Infosys market update,1.0,0,0.0177
2023-05-16,13.56,13214600,Infosys,INFY,-0.015,0.4813,1.0119,1,Infosys market update,1.0,0,0.0153
2023-05-17,13.63,7723900,Infosys,INFY,0.0053,-0.4155,1.0147,0,Infosys market update,1.0,0,0.0052
2023-05-18,13.6,9384700,Infosys,INFY,-0.0026,0.215,1.0066,1,Infosys market update,1.0,0,0.0022
2023-05-19,13.69,7375200,Infosys,INFY,0.0066,-0.2141,1.0105,1,Infosys market update,1.0,0,0.0066
2023-05-22,14.05,10336400,Infosys,INFY,0.0262,0.4015,1.0168,0,Infosys market update,1.0,0,0.0263
2023-05-23,13.94,7113800,Infosys,INFY,-0.0077,-0.3118,1.0084,1,Infosys market update,1.0,0,0.0078
2023-05-24,13.96,6913200,Infosys,INFY,0.0019,-0.0282,1.0097,1,Infosys market update,1.0,0,0.0014
2023-05-25,14.05,9303400,Infosys,INFY,0.0064,0.3457,1.0155,1,Infosys market update,1.0,0,0.0064
2023-05-26,14.24,6331800,Infosys,INFY,0.0134,-0.3194,1.0095,1,Infosys market update,1.0,0,0.0135
2023-05-30,14.27,6573500,Infosys,INFY,0.0019,0.0382,1.0076,1,Infosys market update,1.0,0,0.0021
2023-05-31,14.32,9041000,Infosys,INFY,0.0038,0.3754,1.0133,1,Infosys market update,1.0,0,0.0035
2023-06-01,14.4,7995900,Infosys,INFY,0.0053,-0.1156,1.0147,0,Infosys market update,1.0,0,0.0056
2023-06-02,14.37,7581500,Infosys,INFY,-0.0019,-0.0518,1.0108,0,Infosys market update,1.0,0,0.0021
2023-06-05,14.01,14055500,Infosys,INFY,-0.0253,0.8539,1.0241,1,Infosys market update,1.0,0,0.0251
2023-06-06,14.23,12480900,Infosys,INFY,0.0156,-0.112,1.0269,0,Infosys market update,1.0,0,0.0157
2023-06-07,14.23,7357300,Infosys,INFY,0.0,-0.4105,1.0109,0,Infosys market update,1.0,0,0.0
2023-06-08,14.04,10270800,Infosys,INFY,-0.0128,0.396,1.0169,1,Infosys market update,1.0,0,0.0134
2023-06-09,14.05,8376100,Infosys,INFY,0.0006,-0.1845,1.0144,1,Infosys market update,1.0,0,0.0007
2023-06-12,14.38,9468800,Infosys,INFY,0.0233,0.1305,1.0141,1,Infosys market update,1.0,0,0.0235
2023-06-13,14.42,5843500,Infosys,INFY,0.0025,-0.3829,1.0153,0,Infosys market update,1.0,0,0.0028
2023-06-14,14.15,15595900,Infosys,INFY,-0.0183,1.6689,1.0258,1,Infosys market update,1.0,0,0.0187
2023-06-15,14.21,9532800,Infosys,INFY,0.0039,-0.3888,1.0162,1,Infosys market update,1.0,0,0.0042
2023-06-16,14.4,18245800,Infosys,INFY,0.0134,0.914,1.0141,0,Infosys market update,1.0,0,0.0134
2023-06-20,14.23,7622000,Infosys,INFY,-0.012,-0.5823,1.0173,0,Infosys market update,1.0,0,0.0118
2023-06-21,14.0,15032000,Infosys,INFY,-0.016,0.9722,1.0212,1,Infosys market update,1.0,0,0.0162
2023-06-22,14.07,11712900,Infosys,INFY,0.0052,-0.2208,1.0217,0,Infosys market update,1.0,0,0.005
2023-06-23,13.83,8482700,Infosys,INFY,-0.0175,-0.2758,1.0079,1,Infosys market update,1.0,0,0.0171
2023-06-26,14.1,8509100,Infosys,INFY,0.0197,0.0031,1.0157,1,Infosys market update,1.0,0,0.0195
2023-06-27,14.21,7913600,Infosys,INFY,0.0077,-0.07,1.0116,1,Infosys market update,1.0,0,0.0078
2023-06-28,14.33,7520300,Infosys,INFY,0.0083,-0.0497,1.0141,1,Infosys market update,1.0,0,0.0084
2023-06-29,14.46,7992900,Infosys,INFY,0.0095,0.0628,1.0147,1,Infosys market update,1.0,0,0.0091
2023-06-30,14.62,12763900,Infosys,INFY,0.0107,0.5969,1.015,1,Infosys market update,1.0,0,0.0111
2023-07-03,14.68,7111800,Infosys,INFY,0.0044,-0.4428,1.0156,1,Infosys market update,1.0,0,0.0041
2023-07-05,14.79,13415500,Infosys,INFY,0.0074,0.8864,1.0149,0,Infosys market update,1.0,0,0.0075
2023-07-06,14.62,6464100,Infosys,INFY,-0.0117,-0.5182,1.0113,0,Infosys market update,1.0,0,0.0115
2023-07-07,14.6,5208600,Infosys,INFY,-0.0012,-0.1942,1.0113,0,Infosys market update,1.0,0,0.0014
2023-07-10,14.56,6775000,Infosys,INFY,-0.0025,0.3007,1.0056,1,Infosys market update,1.0,0,0.0027
2023-07-11,14.77,7631500,Infosys,INFY,0.0144,0.1264,1.008,0,Infosys market update,1.0,0,0.0144
2023-07-12,14.62,7102600,Infosys,INFY,-0.0105,-0.0693,1.0162,1,Infosys market update,1.0,0,0.0102
2023-07-13,15.27,13295300,Infosys,INFY,0.0448,0.8719,1.0163,1,Infosys market update,1.0,0,0.0445
2023-07-14,15.5,11539700,Infosys,INFY,0.0149,-0.132,1.0124,1,Infosys market update,1.0,0,0.0151
2023-07-17,15.73,12658400,Infosys,INFY,0.0147,0.0969,1.0164,1,Infosys market update,1.0,0,0.0148
2023-07-18,16.26,25345300,Infosys,INFY,0.0341,1.0023,1.0214,0,Infosys market update,1.0,0,0.0337
2023-07-19,16.11,21117700,Infosys,INFY,-0.0095,-0.1668,1.0176,0,Infosys market update,1.0,0,0.0092
2023-07-20,14.75,39518000,Infosys,INFY,-0.0841,0.8713,1.0581,1,Infosys market update,1.0,0,0.0844
2023-07-21,14.83,15268200,Infosys,INFY,0.0049,-0.6136,1.0236,0,Infosys market update,1.0,0,0.0054
2023-07-24,14.75,10331400,Infosys,INFY,-0.0049,-0.3233,1.0105,1,Infosys market update,1.0,0,0.0054
2023-07-25,14.9,7717900,Infosys,INFY,0.0099,-0.253,1.0129,1,Infosys market update,1.0,0,0.0102
2023-07-26,15.12,10006100,Infosys,INFY,0.0147,0.2965,1.0165,1,Infosys market update,1.0,0,0.0148
2023-07-27,15.13,11839800,Infosys,INFY,0.0006,0.1833,1.0102,0,Infosys market update,1.0,0,0.0007
2023-07-28,14.97,9072200,Infosys,INFY,-0.0102,-0.2338,1.0179,1,Infosys market update,1.0,0,0.0106
2023-07-31,15.15,6604000,Infosys,INFY,0.0122,-0.2721,1.009,1,Infosys market update,1.0,0,0.012
2023-08-01,15.28,7462200,Infosys,INFY,0.0084,0.13,1.0114,0,Infosys market update,1.0,0,0.0086
2023-08-02,15.03,11896400,Infosys,INFY,-0.0167,0.5942,1.0103,0,Infosys market update,1.0,0,0.0164
2023-08-03,15.02,10134400,Infosys,INFY,-0.0006,-0.1481,1.0073,1,Infosys market update,1.0,0,0.0007
2023-08-04,15.2,7013000,Infosys,INFY,0.0121,-0.308,1.0144,1,Infosys market update,1.0,0,0.012
2023-08-07,15.26,5533700,Infosys,INFY,0.0042,-0.2109,1.0108,0,Infosys market update,1.0,0,0.0039
2023-08-08,15.25,6330600,Infosys,INFY,-0.0006,0.144,1.0115,0,Infosys market update,1.0,0,0.0007
2023-08-09,15.2,7998100,Infosys,INFY,-0.0036,0.2634,1.0132,1,Infosys market update,1.0,0,0.0033
2023-08-10,15.35,9033300,Infosys,INFY,0.0096,0.1294,1.0131,0,Infosys market update,1.0,0,0.0099
2023-08-11,15.17,6831100,Infosys,INFY,-0.0113,-0.2438,1.0085,1,Infosys market update,1.0,0,0.0117
2023-08-14,15.34,5407200,Infosys,INFY,0.0108,-0.2084,1.0125,1,Infosys market update,1.0,0,0.0112
2023-08-15,15.58,13343900,Infosys,INFY,0.016,1.4678,1.0244,0,Infosys market update,1.0,0,0.0156
2023-08-16,15.58,8748900,Infosys,INFY,0.0,-0.3444,1.0141,0,Infosys market update,1.0,0,0.0
2023-08-17,15.44,6166600,Infosys,INFY,-0.0093,-0.2952,1.013,0,Infosys market update,1.0,0,0.009
2023-08-18,15.21,5445600,Infosys,INFY,-0.0147,-0.1169,1.0096,1,Infosys market update,1.0,0,0.0149
2023-08-21,15.35,6993300,Infosys,INFY,0.0096,0.2842,1.0125,1,Infosys market update,1.0,0,0.0092
2023-08-22,15.45,4037600,Infosys,INFY,0.0065,-0.4226,1.0094,1,Infosys market update,1.0,0,0.0065
2023-08-23,15.71,6097000,Infosys,INFY,0.0165,0.5101,1.0123,0,Infosys market update,1.0,0,0.0168
2023-08-24,15.58,4708800,Infosys,INFY,-0.0081,-0.2277,1.0146,1,Infosys market update,1.0,0,0.0083
2023-08-25,15.69,4662000,Infosys,INFY,0.007,-0.0099,1.0147,1,Infosys market update,1.0,0,0.0071
2023-08-28,15.76,5356600,Infosys,INFY,0.0046,0.149,1.0087,1,Infosys market update,1.0,0,0.0045
2023-08-29,15.85,7928100,Infosys,INFY,0.0052,0.4801,1.0098,1,Infosys market update,1.0,0,0.0057
2023-08-30,15.96,4613400,Infosys,INFY,0.0075,-0.4181,1.008,0,Infosys market update,1.0,0,0.0069
2023-08-31,15.8,6511500,Infosys,INFY,-0.0103,0.4114,1.0121,1,Infosys market update,1.0,0,0.01
2023-09-01,15.94,5315100,Infosys,INFY,0.0086,-0.1837,1.0074,1,Infosys market update,1.0,0,0.0089
2023-09-05,16.16,5746400,Infosys,INFY,0.0143,0.0811,1.0107,0,Infosys market update,1.0,0,0.0138
2023-09-06,15.99,5049300,Infosys,INFY,-0.0107,-0.1213,1.0114,0,Infosys market update,1.0,0,0.0105
2023-09-07,15.94,5920700,Infosys,INFY,-0.0034,0.1726,1.0069,1,Infosys market update,1.0,0,0.0031
2023-09-08,16.15,5796800,Infosys,INFY,0.0131,-0.0209,1.0102,1,Infosys market update,1.0,0,0.0132
2023-09-11,16.33,5196600,Infosys,INFY,0.0113,-0.1035,1.0118,1,Infosys market update,1.0,0,0.0111
2023-09-12,16.43,6680000,Infosys,INFY,0.0061,0.2855,1.0094,0,Infosys market update,1.0,0,0.0061
2023-09-13,16.37,4102400,Infosys,INFY,-0.0033,-0.3859,1.0067,1,Infosys market update,1.0,0,0.0037
2023-09-14,16.47,2914100,Infosys,INFY,0.0061,-0.2897,1.0083,0,Infosys market update,1.0,0,0.0061
2023-09-15,16.15,16969900,Infosys,INFY,-0.0199,4.8234,1.0243,1,Infosys market update,1.0,0,0.0194
2023-09-18,16.15,3944300,Infosys,INFY,0.0006,-0.7676,1.0096,1,Infosys market update,1.0,0,0.0
2023-09-19,16.18,3171400,Infosys,INFY,0.0017,-0.196,1.0073,1,Infosys market update,1.0,0,0.0019
2023-09-20,16.27,4888100,Infosys,INFY,0.0056,0.5413,1.0129,0,Infosys market update,1.0,0,0.0056
2023-09-21,16.14,5630200,Infosys,INFY,-0.0084,0.1518,1.013,1,Infosys market update,1.0,0,0.008
2023-09-22,16.17,5319300,Infosys,INFY,0.0023,-0.0552,1.0118,0,Infosys market update,1.0,0,0.0019
2023-09-25,16.02,4992900,Infosys,INFY,-0.0096,-0.0614,1.0155,0,Infosys market update,1.0,0,0.0093
2023-09-26,15.71,5946500,Infosys,INFY,-0.0193,0.191,1.0145,1,Infosys market update,1.0,0,0.0194
2023-09-27,15.86,10292100,Infosys,INFY,0.0098,0.7308,1.0104,0,Infosys market update,1.0,0,0.0095
2023-09-28,15.43,18047500,Infosys,INFY,-0.0275,0.7535,1.0257,1,Infosys market update,1.0,0,0.0271
2023-09-29,15.56,9559900,Infosys,INFY,0.0088,-0.4703,1.0141,1,Infosys market update,1.0,0,0.0084
2023-10-02,15.63,4529900,Infosys,INFY,0.0041,-0.5262,1.0094,0,Infosys market update,1.0,0,0.0045
2023-10-03,15.46,6775000,Infosys,INFY,-0.0105,0.4956,1.0153,1,Infosys market update,1.0,0,0.0109
2023-10-04,15.86,7318800,Infosys,INFY,0.0259,0.0803,1.0169,1,Infosys market update,1.0,0,0.0259
2023-10-05,16.02,5069500,Infosys,INFY,0.0097,-0.3073,1.0109,1,Infosys market update,1.0,0,0.0101
2023-10-06,16.18,5476600,Infosys,INFY,0.0102,0.0803,1.0182,0,Infosys market update,1.0,0,0.01
2023-10-09,16.15,8642700,Infosys,INFY,-0.0022,0.5781,1.0154,1,Infosys market update,1.0,0,0.0019
2023-10-10,16.24,11060900,Infosys,INFY,0.0056,0.2798,1.0124,0,Infosys market update,1.0,0,0.0056
2023-10-11,16.02,15897100,Infosys,INFY,-0.0134,0.4372,1.0217,0,Infosys market update,1.0,0,0.0135
2023-10-12,14.97,26816400,Infosys,INFY,-0.0653,0.6869,1.0419,1,Infosys market update,1.0,0,0.0655
2023-10-13,15.37,13208800,Infosys,INFY,0.0267,-0.5074,1.025,1,Infosys market update,1.0,0,0.0267
2023-10-16,15.65,7474100,Infosys,INFY,0.0183,-0.4342,1.0194,1,Infosys market update,1.0,0,0.0182
2023-10-17,15.78,7210500,Infosys,INFY,0.0081,-0.0353,1.0181,0,Infosys market update,1.0,0,0.0083
2023-10-18,15.59,6115500,Infosys,INFY,-0.0121,-0.1519,1.0105,0,Infosys market update,1.0,0,0.012
2023-10-19,15.55,4830900,Infosys,INFY,-0.0029,-0.2101,1.0111,0,Infosys market update,1.0,0,0.0026
2023-10-20,15.44,5910200,Infosys,INFY,-0.007,0.2234,1.0148,0,Infosys market update,1.0,0,0.0071
2023-10-23,15.26,8505800,Infosys,INFY,-0.0112,0.4392,1.018,1,Infosys market update,1.0,0,0.0117
2023-10-24,15.46,5602500,Infosys,INFY,0.013,-0.3413,1.0102,0,Infosys market update,1.0,0,0.0131
2023-10-25,15.09,4727100,Infosys,INFY,-0.0238,-0.1563,1.0098,0,Infosys market update,1.0,0,0.0239
2023-10-26,15.04,6991300,Infosys,INFY,-0.0037,0.479,1.0123,1,Infosys market update,1.0,0,0.0033
2023-10-27,15.15,5591700,Infosys,INFY,0.0074,-0.2002,1.0128,1,Infosys market update,1.0,0,0.0073
2023-10-30,15.2,5559700,Infosys,INFY,0.0036,-0.0057,1.0104,0,Infosys market update,1.0,0,0.0033
2023-10-31,15.13,4663500,Infosys,INFY,-0.0048,-0.1612,1.0116,0,Infosys market update,1.0,0,0.0046
2023-11-01,15.11,5943300,Infosys,INFY,-0.0012,0.2744,1.0086,1,Infosys market update,1.0,0,0.0013
2023-11-02,15.38,9262500,Infosys,INFY,0.0177,0.5585,1.0115,0,Infosys market update,1.0,0,0.0179
2023-11-03,15.37,8674200,Infosys,INFY,-0.0006,-0.0635,1.0108,1,Infosys market update,1.0,0,0.0007
2023-11-06,15.54,3979000,Infosys,INFY,0.0108,-0.5413,1.009,0,Infosys market update,1.0,0,0.0111
2023-11-07,15.47,2875500,Infosys,INFY,-0.0042,-0.2773,1.0084,0,Infosys market update,1.0,0,0.0045
2023-11-08,15.36,3314000,Infosys,INFY,-0.0071,0.1525,1.0066,0,Infosys market update,1.0,0,0.0071
2023-11-09,15.08,7329500,Infosys,INFY,-0.0186,1.2117,1.0147,1,Infosys market update,1.0,0,0.0182
2023-11-10,15.32,5099500,Infosys,INFY,0.0165,-0.3042,1.0183,0,Infosys market update,1.0,0,0.0159
2023-11-13,15.25,4579800,Infosys,INFY,-0.0048,-0.1019,1.0116,1,Infosys market update,1.0,0,0.0046
2023-11-14,15.59,6902000,Infosys,INFY,0.0224,0.5071,1.0155,1,Infosys market update,1.0,0,0.0223
2023-11-15,16.0,10004100,Infosys,INFY,0.026,0.4494,1.023,0,Infosys market update,1.0,0,0.0263
2023-11-16,15.91,5859600,Infosys,INFY,-0.0052,-0.4143,1.0139,1,Infosys market update,1.0,0,0.0056
2023-11-17,16.13,4249400,Infosys,INFY,0.0139,-0.2748,1.0145,1,Infosys market update,1.0,0,0.0138
2023-11-20,16.16,5052400,Infosys,INFY,0.0017,0.189,1.0121,0,Infosys market update,1.0,0,0.0019
2023-11-21,16.07,4702200,Infosys,INFY,-0.0057,-0.0693,1.008,1,Infosys market update,1.0,0,0.0056
2023-11-22,16.2,5435700,Infosys,INFY,0.008,0.156,1.0103,0,Infosys market update,1.0,0,0.0081
2023-11-24,16.1,2743400,Infosys,INFY,-0.0063,-0.4953,1.0104,0,Infosys market update,1.0,0,0.0062
2023-11-27,16.01,3757400,Infosys,INFY,-0.0057,0.3696,1.0087,1,Infosys market update,1.0,0,0.0056
2023-11-28,16.25,6783900,Infosys,INFY,0.015,0.8055,1.019,0,Infosys market update,1.0,0,0.015
2023-11-29,16.24,6039100,Infosys,INFY,-0.0006,-0.1098,1.0085,0,Infosys market update,1.0,0,0.0006
2023-11-30,16.17,5541400,Infosys,INFY,-0.004,-0.0824,1.0126,1,Infosys market update,1.0,0,0.0043
2023-12-01,16.34,4766000,Infosys,INFY,0.0103,-0.1399,1.0184,0,Infosys market update,1.0,0,0.0105
2023-12-04,16.3,5588600,Infosys,INFY,-0.0023,0.1726,1.0136,0,Infosys market update,1.0,0,0.0024
2023-12-05,16.09,5016100,Infosys,INFY,-0.013,-0.1024,1.0184,1,Infosys market update,1.0,0,0.0129
2023-12-06,16.3,6891300,Infosys,INFY,0.0132,0.3738,1.0113,0,Infosys market update,1.0,0,0.0131
2023-12-07,16.25,3340000,Infosys,INFY,-0.0028,-0.5153,1.0074,1,Infosys market update,1.0,0,0.0031
2023-12-08,16.49,4581100,Infosys,INFY,0.0142,0.3716,1.0107,0,Infosys market update,1.0,0,0.0148
2023-12-11,16.04,8516800,Infosys,INFY,-0.0268,0.8591,1.0329,1,Infosys market update,1.0,0,0.0273
2023-12-12,16.17,5521000,Infosys,INFY,0.008,-0.3518,1.0127,0,Infosys market update,1.0,0,0.0081
2023-12-13,16.1,9025600,Infosys,INFY,-0.0046,0.6348,1.0104,1,Infosys market update,1.0,0,0.0043
2023-12-14,16.93,14029200,Infosys,INFY,0.0515,0.5544,1.0284,1,Infosys market update,1.0,0,0.0516
2023-12-15,17.2,8262300,Infosys,INFY,0.0163,-0.4111,1.0188,1,Infosys market update,1.0,0,0.0159
2023-12-18,17.32,4898200,Infosys,INFY,0.007,-0.4072,1.0162,0,Infosys market update,1.0,0,0.007
2023-12-19,17.31,5257800,Infosys,INFY,-0.0005,0.0734,1.0145,0,Infosys market update,1.0,0,0.0006
2023-12-20,16.97,6181000,Infosys,INFY,-0.0197,0.1756,1.0141,0,Infosys market update,1.0,0,0.0196
2023-12-21,16.96,7763900,Infosys,INFY,-0.0005,0.2561,1.0209,1,Infosys market update,1.0,0,0.0006
